program,jurisdiction,element,family,scope_version,citation_path,note
medicaid,us-ky,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ky/policy/cms/medicaid-state-plan/spa/ky-25-0001/approval-document/page-4,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'ected Medically Needy Individuals Who Were Eligible in 1973 Medically Needy Reasonable Classifications of Individuals under Age 21 Medically Needy Par' (candidate, needs reading)"
medicaid,us-la,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-la/manual/ldh/medicaid/e-0000/page-1,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'h 64  Pregnant Women  Infants and Children under age 19  Parent or other caretaker relative with a dependent child  Former foster care  Medically' (candidate, needs reading)"
medicaid,us-ma,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-ma/policy/cms/medicaid-state-plan/spa/ma-19-0026/approval-document/page-34,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'kage  Included in Another Submission Package Source Type  Medically Needy Reasonable Classiţcations of Individuals under Age 21 NEW Medically Needy' (candidate, needs reading)"
medicaid,us-md,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-md/manual/mdh/medicaid/section-1600/page-75,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'ignee with the exception of non-disabled children and their caretaker relatives who are not being considered as medically needy. D. The Department or' (candidate, needs reading)"
medicaid,us-me,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-me/policy/cms/medicaid-state-plan/spa/me-25-0016/approval-document/page-9,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'kage  Included in Another Submission Package Source Type  Medically Needy Reasonable Classiţcations of Individuals under Age 21 APPROVED Medically N' (candidate, needs reading)"
medicaid,us-mi,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-mi/policy/cms/medicaid-state-plan/spa/mi-25-0100/approval-document/page-4,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'e and Disability-Related Poverty Level Ticket to Work Basic Medically Needy Children under Age 18 Medically Needy Reasonable Classifications of Indivi' (candidate, needs reading)"
medicaid,us-mn,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-mn/manual/dhs/medicaid/2-1-3-1/block-5,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'Asset Limit for Medically Needy Medical Assistance Parent/Caretaker Relatives (With a Spenddown)' (candidate, needs reading)"
medicaid,us-mo,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-mo/policy/cms/medicaid-state-plan/spa/mo-21-0037/approval-document/page-12,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'ii Medically Needy Children Age 18 through |§435.308 20 4. Medically Needy Parents and Other S435.310 Caretaker Relatives 5. Medically Needy Aged I$' (candidate, needs reading)"
medicaid,us-ms,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 1151 provisions in Mississippi's program and pointer scopes plus 300 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (24 SPA packages, 300 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages"
medicaid,us-mt,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-mt/manual/dphhs/medicaid/cmatoc/page-1,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'Standards CMA 001 General Resource Limit 01/01/2026 CMA 002 Medically Needy Income Limit 01/01/2026 ACA FMA 003 ACA Parent Caretaker Relative 04/01/20' (candidate, needs reading)"
medicaid,us-nc,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-nc/manual/dhb/medicaid/ma-3240/page-3,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'the 12-month postpartum period. This includes: • MPW • MAF parent caretaker • MIC • Medically Needy (Family & Children’s or ABD) • MAABD c. If third' (candidate, needs reading)"
medicaid,us-nd,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-nd/manual/hhs/aca-medicaid/510-03-30-15/block-1,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'ths immediately preceding the month in which the Parents or Caretaker Relatives lost coverage under the Parents, Caretaker Relatives and their Spouses' (candidate, needs reading)"
medicaid,us-ne,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-eligibility-manual,us-ne/regulation/title-477/chapter-23/003.08.a,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: '003.08(A) RESOURCES OF AN INELIGIBLE OR SANCTIONED PARENT FOR MEDICALLY NEEDY.' (candidate, needs reading)"
medicaid,us-nh,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-nh/regulation/he-w-800/864.02,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'Parents and Other Caretaker Relatives Medically Needy Medical Assistance' (candidate, needs reading)"
medicaid,us-nj,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-nj/manual/dhs/medicaid/njac-10-70/page-41,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'e stepparent may be included in the budget unit. If the stepparent is included in the budget unit, his or her income and resources will be included in' (candidate, needs reading)"
medicaid,us-nm,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 164 provisions in New Mexico's program and pointer scopes plus 425 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (26 SPA packages, 425 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages ("
medicaid,us-nv,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 468 provisions in Nevada's program and pointer scopes plus 653 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (35 SPA packages, 653 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (abou"
medicaid,us-ny,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/glossary/page-1,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'rds of AFDC. AID TO DEPENDENT CHILDREN (ADC) - RELATED - A medically needy category for children and their caretaker relatives. ALIEN - An alien is' (candidate, needs reading)"
medicaid,us-oh,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-13-medicaid-state-plan,us-oh/policy/cms/medicaid-state-plan/spa/oh-18-010/approval-document/page-10,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'edically Needy Pregnant Women §435.301(b)(1)(i) and (iv) 2. Medically Needy Children under Age 18 §435.301(b)(1)(ii) 3. Medically Needy Children Age 1' (candidate, needs reading)"
medicaid,us-ok,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 377 provisions in Oklahoma's program and pointer scopes plus 433 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (35 SPA packages, 433 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (ab"
medicaid,us-or,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 40 provisions in Oregon's program and pointer scopes plus 245 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (20 SPA packages, 245 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (about"
medicaid,us-pa,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-pa/manual/dhs/medicaid/329-deprivation/329-1-general-policy/block-1,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'd a full-time secondary or vocational student. One or both parent(s) or specified relative have income at or below the applicable income standard for' (candidate, needs reading)"
medicaid,us-ri,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ri/manual/eohhs/medicaid/210-ricr-40-00-1/page-5,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'r under $4,000 for an individual or $6,000 for a couple. 2. Medically Needy (MN) – Elders, adults with disabilities, children, parents and caretakers' (candidate, needs reading)"
medicaid,us-sc,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 50 provisions in South Carolina's program and pointer scopes plus 245 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (24 SPA packages, 245 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting package"
medicaid,us-sd,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 46 provisions in South Dakota's program and pointer scopes plus 389 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (25 SPA packages, 389 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages "
medicaid,us-tn,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/admin-200-040/page-4,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'gnant. • Former Foster Care • Child MAGI • Pregnancy MAGI • Caretaker Relative • Child Medically Needy • Qualified Pregnant Women Medically Needy • Te' (candidate, needs reading)"
medicaid,us-tx,M-435-310,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 4911 provisions in Texas's program and pointer scopes plus 316 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (26 SPA packages, 316 body rows) but no pattern hit in it; the pages a state has not amended since CMS began posting packages (abou"
medicaid,us-ut,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ut/manual/dhhs/medicaid/300-medicaid-programs-345-3-caretaker-relatives-for-parent-caretaker-relative-pcr-and-family-medically-needy/block-2,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: '345-3 Caretaker Relatives for Parent Caretaker Relative (PCR) and Family Medically Needy' (candidate, needs reading)"
medicaid,us-va,M-435-310,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-va/manual/dmas/medicaid/m05/page-90,"weak (candidate) pattern matched; /medically needy.{0,120}(parent|caretaker)|(parent|/: 'ble for Medicaid, or to determine the amount of the child’s medically needy spenddown. 9. Two or More BD Children in Household If two or more BD child' (candidate, needs reading)"
