jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us-al,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,OUTREACH,,,yes (medically_needy/limit/income/*),"publisher block recorded in the medicaid queue row (blocked_primary_source); searched 4 provisions in Alabama's program and pointer scopes: Blocked 2026-09-10: Probed 2026-09-10 (plain request plus curl-cffi chrome120 browser impersonation, 20 s timeouts): medicaid.alabama.gov does not answer TCP from this network (requests ConnectTimeout"
us-ar,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ar/manual/dco/medicaid/policy-manual/page-376,yes (medically_needy/limit/income/*),strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'cess income will be determined by deducting the appropriate MNIL (Re. Appendix N) for the month(s) of ineligibility from countable income for the peri'
us-az,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 3969 provisions in Arizona's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov; untaken publisher families: toc_repeat_of_listed_topic (1632 of 1632 not taken); index https://epm.azahcccs.gov/EligibilityPolicyManual/index.html
us-ca,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,OUTREACH,,,yes (medically_needy/limit/income/*),publisher block recorded in the medicaid queue row (blocked_primary_source); searched 0 provisions in California's program and pointer scopes: Blocked 2026-09-10: the DHCS Medi-Cal Eligibility Procedures Manual (MEPM) index returns HTTP 403 with an Imperva/Incapsula 'Request unsuccessful' interstitial (incident id 648000110623365723-46441041
us-co,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),"not found in held text (searched 310 provisions in Colorado's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov; untaken publisher families: other_volume_8_rule (20 of 20 not taken); index https://www.sos.state.co.us/CCR/NumericalCCRDocList.do?deptID=7&deptName=2505,1305%20Department%20of%20Health%20Care%20Policy%20and%20Financing&agencyID=69&agencyName=2505%20Medical%20Services%20Board%20(Volume%208;%20Medical%20Assistance,%20Children's%20Health%20Plan)"
us-ct,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ct/manual/dss/medicaid/4530-15/block-1,yes (medically_needy/limit/income/*),strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'iform Policy Manual: 4530.15 Medical Assistance Standards - Medically Needy Income Limit (MNIL)'
us-dc,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-dc/manual/dhcf/medicaid/29-9511/block-1,yes (medically_needy/limit/income/*),"strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'between fifty percent (50%) of the FPL, and the District's medically needy income limit (MNIL) for a family of the same size, except the disregard fo'"
us-de,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 146 provisions in Delaware's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov; untaken publisher families: other_dssm_medicaid_chapter (6 of 6 not taken); index https://regulations.delaware.gov/AdminCode/title16
us-fl,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-05-27-fl-ess-manual-r2026-07-15-self-contained,us-fl/manual/dcf/ess-program-policy-manual/appendix-a-7-family-related-medicaid-income-limit-chart/page-1,yes (medically_needy/limit/income/*),strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'amily Size 100% FPL Adults Pregnant Women Infants Children MNIL ** See Note Below MAGI Disregard (5% of 100% FPL) *** See Note Below Including Family'
us-ga,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ga/manual/dfcs/medicaid/2650/block-7,yes (medically_needy/limit/income/*),strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'the FPL. Family Medicaid Medically Need Income Limits (FM-MNIL) are based on a percentage of the SON. The appropriate income limit for a specific C'
us-hi,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-hi/regulation/har/17/1724-1/page-39,yes (medically_needy/limit/income/*),strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'ividual residing in their home in the community; or (C) The medically needy standard of assistance for a household of one for an individual residing i'
us-ia,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ia/manual/hhs/medicaid/employees-manual-8-e/page-14,yes (medically_needy/limit/income/*),"strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'countable income of $1,180 ($1,200 - 20) is compared to the Medically Needy income level (MNIL) for a household size of one to determine the spenddown'"
us-id,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 357 provisions in Idaho's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov; untaken publisher families: medicaid_eligibility_rule_pdf (2 of 2 not taken); other_title_16_rule_pdf (19 of 19 not taken); index https://adminrules.idaho.gov/current-rules/
us-il,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 7700 provisions in Illinois's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov
us-in,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 648 provisions in Indiana's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov; untaken publisher families: combined_manual_pdf (1 of 1 not taken); transmittal_pdf (12 of 12 not taken); index https://www.in.gov/fssa/ompp/forms-documents-and-tools/medicaid-eligibility-policy-manual/
us-ks,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ks/manual/kdhe/medicaid/mkeesm-2000-2600-2630-ssi-recipients/block-8,yes (medically_needy/limit/income/*),strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'ay have a patient liability if income exceeds the $62/month protected income level beginning with the month following the month of entrance (see 8172'
us-ky,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 502 provisions in Kentucky's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov; untaken publisher families: other_program_volume_pdf (10 of 10 not taken); index https://www.chfs.ky.gov/agencies/dcbs/dfs/Pages/default.aspx
us-la,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 792 provisions in Louisiana's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov
us-ma,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 283 provisions in Massachusetts's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov; untaken publisher families: other_130_cmr_regulation (57 of 57 not taken); index https://www.mass.gov/law-library/130-cmr
us-md,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-md/manual/mdh/medicaid/section-300/page-27,yes (medically_needy/limit/income/*),"strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'community MN resource standard but whose income exceeds the medically needy income standard, qualify for federally matched MA when they spend-down the'"
us-me,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-me/regulation/dhhs/ofi/chapter-332/part-2/section-13,yes (medically_needy/limit/income/*),"strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'nd is between the Categorically Needy income levels and the Protected Income Level (PIL) – (See Chart 5), a complete review is necessary once every 12'"
us-mi,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-07-17-mi-bridges-manual,us-mi/manual/mdhhs/bridges/bem/546/page-3,yes (medically_needy/limit/income/*),strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'uct $90 as a need item for the veteran. Use the appropriate protected income level for one from RFT 240 for clients who enter LTC and/or a hospital bu'
us-mn,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 2416 provisions in Minnesota's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov; untaken publisher families: manual_topic_html (1 of 345 not taken); home_page_bulletin_pdf (3 of 3 not taken); index https://hcopub.dhs.state.mn.us/epm/home.htm
us-mo,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 636 provisions in Missouri's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov; untaken publisher families: magi_appendix_spreadsheet (3 of 3 not taken); index https://dssmanuals.mo.gov/family-mo-healthnet-magi/
us-ms,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,EXTRACTABLE,,,yes (medically_needy/limit/income/*),not found in held text (searched 1151 provisions in Mississippi's program and pointer scopes); carried by Medicaid state plan attachment 2.6-A supplement (medically needy income and resource levels) on medicaid.gov
us-mt,M-435-811,state,state eligibility manual appendix / annual income-level table or notice,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-mt/manual/dphhs/medicaid/cma002/page-2,yes (medically_needy/limit/income/*),"strong pattern /medically needy income (level|standard|limit)|\bMN/ matched: 'e standards based on household size and circumstances. ABD MEDICALLY NEEDY INCOME LEVELS (MNIL): Effective July 1, 2001 Individual…$525 Couple…$525'"
