jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us-nv,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ny,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-oh,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ok,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-or,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-pa,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ri,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-sc,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-sd,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-tn,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-tx,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ut,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-va,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-vt,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-wa,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-wi,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-wv,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-wy,MED-F-POMS-HI-01001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,POMS part HI is listed at https://secure.ssa.gov/poms.nsf/chapterlist!openview&restricttocategory=06 (same publisher/extractor as the SI scope); no POMS HI section in the corpus
us-ak,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-al,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ar,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-az,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ca,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-co,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ct,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-dc,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-de,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-fl,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ga,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-hi,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ia,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-id,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-il,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-in,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ks,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ky,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-la,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ma,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-md,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-me,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-mi,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-mn,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-mo,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ms,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-mt,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-nc,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-nd,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ne,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-nh,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-nj,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-nm,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-nv,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ny,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-oh,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ok,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-or,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-pa,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ri,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-sc,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-sd,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-tn,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-tx,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-ut,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-va,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-vt,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-wa,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-wi,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-wv,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us-wy,MED-F-POMS-HI-01101,federal,manual,EXTRACTABLE,,,partial,inherited from federal
us,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,POMS part HI is listed at https://secure.ssa.gov/poms.nsf/chapterlist!openview&restricttocategory=06 (same publisher/extractor as the SI scope); no POMS HI section in the corpus
us-ak,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-al,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ar,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-az,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ca,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-co,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ct,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-dc,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-de,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-fl,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ga,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-hi,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ia,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-id,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-il,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-in,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ks,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ky,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-la,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ma,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-md,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-me,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-mi,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-mn,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-mo,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ms,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-mt,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-nc,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-nd,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ne,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-nh,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-nj,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-nm,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-nv,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ny,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-oh,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ok,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-or,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-pa,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ri,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-sc,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-sd,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-tn,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-tx,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-ut,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-va,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-vt,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-wa,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-wi,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-wv,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us-wy,MED-F-POMS-HI-03001,federal,manual,EXTRACTABLE,,,no,inherited from federal
us,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,no 2026 Part A/B premium notice in the corpus (grep 'Part B premium' + 2026 across us/*); CMS newsroom fact sheets are on the lead list as needs_review; Federal Register notices (CMS-8xxx-N) are the primary family
us-ak,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-al,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ar,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-az,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ca,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-co,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ct,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-dc,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-de,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-fl,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ga,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-hi,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ia,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-id,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-il,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-in,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ks,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ky,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-la,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ma,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-md,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-me,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-mi,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-mn,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-mo,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ms,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-mt,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-nc,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-nd,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ne,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-nh,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-nj,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-nm,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-nv,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ny,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-oh,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ok,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-or,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-pa,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ri,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-sc,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-sd,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-tn,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-tx,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ut,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-va,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-vt,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-wa,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-wi,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-wv,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-wy,MED-F-ANN-AB,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,not in the corpus; CMS Part D annual parameters announcement
us-ak,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-al,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ar,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-az,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ca,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-co,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ct,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-dc,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-de,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-fl,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ga,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-hi,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ia,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-id,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-il,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-in,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ks,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ky,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-la,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ma,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-md,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-me,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-mi,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-mn,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-mo,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ms,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-mt,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-nc,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-nd,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ne,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-nh,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-nj,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-nm,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-nv,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ny,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-oh,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ok,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-or,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-pa,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ri,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-sc,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-sd,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-tn,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-tx,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ut,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-va,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-vt,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-wa,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-wi,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-wv,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-wy,MED-F-ANN-D,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us,MED-F-ANN-LIS,federal,annual notice,EXTRACTABLE,,,partial,"not in the corpus (PE cites SMD 10-003 and POMS SI 01715.010, neither held); CMS releases the figures annually"
us-ak,MED-F-ANN-LIS,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-al,MED-F-ANN-LIS,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ar,MED-F-ANN-LIS,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-az,MED-F-ANN-LIS,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ca,MED-F-ANN-LIS,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-co,MED-F-ANN-LIS,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
us-ct,MED-F-ANN-LIS,federal,annual notice,EXTRACTABLE,,,partial,inherited from federal
